,transaction_id,card_id,transaction_date,transaction_time,payment_method,full_price,forma_bandeira,forma_pagamento,bandeira
14968,20852019-04-1514:13:15,5215,2019-04-15,14:13:15,Cartão,7.5,voucher - sodexo,voucher,sodexo
14969,20852019-04-1814:01:21,0,2019-04-18,14:01:21,Dinheiro,2.2,voucher - ticket,voucher,ticket
14970,20852019-04-2619:40:23,0,2019-04-26,19:40:23,Dinheiro,4.0,credito - visa,credito,visa
14971,20852019-04-2914:17:20,114,2019-04-29,14:17:20,Cartão,3.75,voucher - sodexo,voucher,sodexo
14972,20862019-04-0308:22:51,8141,2019-04-03,08:22:51,Cartão,6.0,voucher - alelo,voucher,alelo
14973,20862019-04-0414:39:12,94,2019-04-04,14:39:12,Cartão,7.0,debito - visa,debito,visa
14974,20862019-04-0514:20:58,5603,2019-04-05,14:20:58,Cartão,6.0,voucher - sodexo,voucher,sodexo
14975,20862019-04-1519:31:29,8413,2019-04-15,19:31:29,Cartão,3.1,credito - mastercard,credito,mastercard
14976,20862019-04-1717:51:29,5646,2019-04-17,17:51:29,Cartão,9.3,credito - visa,credito,visa
14977,20862019-04-2214:28:48,8183,2019-04-22,14:28:48,Cartão,6.0,debito - elo,debito,elo
14978,20862019-04-2510:55:41,0,2019-04-25,10:55:41,Dinheiro,2.5,credito - elo,credito,elo
14979,20872019-04-0109:55:16,5561,2019-04-01,09:55:16,Cartão,6.0,credito - visa,credito,visa
14980,20872019-04-0115:53:26,586,2019-04-01,15:53:26,Cartão,2.5,voucher - vr,voucher,vr
14981,20872019-04-0215:50:28,8394,2019-04-02,15:50:28,Cartão,5.0,voucher - alelo,voucher,alelo
14982,20872019-04-1615:34:29,0,2019-04-16,15:34:29,Dinheiro,9.5,credito - elo,credito,elo
14983,20872019-04-1818:08:13,5765,2019-04-18,18:08:13,Cartão,2.0,credito - elo,credito,elo
14984,20872019-04-2310:44:11,0,2019-04-23,10:44:11,Dinheiro,2.5,credito - mastercard,credito,mastercard
14985,20872019-04-2314:59:13,0,2019-04-23,14:59:13,Dinheiro,4.25,voucher - vr,voucher,vr
14986,20882019-04-0212:21:39,275,2019-04-02,12:21:39,Cartão,3.0,credito - elo,credito,elo
14987,20882019-04-0514:44:35,5673,2019-04-05,14:44:35,Cartão,4.25,debito - elo,debito,elo
14988,20882019-04-0608:32:12,8281,2019-04-06,08:32:12,Cartão,2.55,voucher - sodexo,voucher,sodexo
14989,20882019-04-1613:51:52,0,2019-04-16,13:51:52,Dinheiro,7.5,voucher - sodexo,voucher,sodexo
14990,20882019-04-1618:06:59,5722,2019-04-16,18:06:59,Cartão,7.5,credito - elo,credito,elo
14991,20882019-04-2214:40:21,8378,2019-04-22,14:40:21,Cartão,5.0,credito - elo,credito,elo
14992,20882019-04-2608:37:52,0,2019-04-26,08:37:52,Dinheiro,2.0,voucher - sodexo,voucher,sodexo
14993,20892019-04-0115:30:46,8154,2019-04-01,15:30:46,Cartão,6.0,voucher - alelo,voucher,alelo
14994,20892019-04-0418:24:59,5085,2019-04-04,18:24:59,Cartão,2.5,credito - visa,credito,visa
14995,20892019-04-0515:54:25,219,2019-04-05,15:54:25,Cartão,7.0,voucher - ticket,voucher,ticket
14996,20892019-04-1712:58:35,0,2019-04-17,12:58:35,Dinheiro,7.5,credito - mastercard,credito,mastercard
14997,20892019-04-1814:21:07,5030,2019-04-18,14:21:07,Cartão,6.75,debito - mastercard,debito,mastercard
14998,20892019-04-2412:23:04,0,2019-04-24,12:23:04,Dinheiro,6.85,debito - elo,debito,elo
14999,20892019-04-2707:02:49,0,2019-04-27,07:02:49,Dinheiro,9.5,voucher - sodexo,voucher,sodexo
15000,20902019-04-0111:19:33,8011,2019-04-01,11:19:33,Cartão,7.5,credito - visa,credito,visa
15001,20902019-04-0314:03:06,158,2019-04-03,14:03:06,Cartão,6.0,voucher - alelo,voucher,alelo
15002,20902019-04-0417:09:31,5494,2019-04-04,17:09:31,Cartão,6.0,credito - elo,credito,elo
15003,20902019-04-1713:16:48,0,2019-04-17,13:16:48,Dinheiro,5.85,voucher - ticket,voucher,ticket
15004,20902019-04-1911:03:11,0,2019-04-19,11:03:11,Dinheiro,3.0,debito - elo,debito,elo
15005,20902019-04-2412:07:22,0,2019-04-24,12:07:22,Dinheiro,7.5,credito - visa,credito,visa
15006,20902019-04-2618:26:46,0,2019-04-26,18:26:46,Dinheiro,4.4,debito - mastercard,debito,mastercard
15007,20912019-04-0116:20:07,564,2019-04-01,16:20:07,Cartão,7.5,debito - visa,debito,visa
15008,20912019-04-0118:29:20,5726,2019-04-01,18:29:20,Cartão,4.4,credito - mastercard,credito,mastercard
15009,20912019-04-0615:22:35,8201,2019-04-06,15:22:35,Cartão,2.5,debito - elo,debito,elo
15010,20912019-04-1613:16:05,8492,2019-04-16,13:16:05,Cartão,6.0,debito - mastercard,debito,mastercard
15011,20912019-04-1917:29:02,0,2019-04-19,17:29:02,Dinheiro,2.5,debito - visa,debito,visa
15012,20912019-04-2513:52:28,0,2019-04-25,13:52:28,Dinheiro,5.0,debito - elo,debito,elo
15013,20912019-04-2813:56:03,772,2019-04-28,13:56:03,Cartão,2.5,voucher - vr,voucher,vr
15014,2092019-04-0118:27:08,5153,2019-04-01,18:27:08,Cartão,5.0,voucher - alelo,voucher,alelo
15015,2092019-04-0511:52:20,8139,2019-04-05,11:52:20,Cartão,7.5,voucher - alelo,voucher,alelo
15016,2092019-04-0516:42:30,329,2019-04-05,16:42:30,Cartão,6.0,voucher - alelo,voucher,alelo
15017,2092019-04-0618:07:16,508,2019-04-06,18:07:16,Cartão,4.4,voucher - vr,voucher,vr
15018,2092019-04-0708:53:22,0,2019-04-07,08:53:22,Dinheiro,7.5,voucher - vr,voucher,vr
15019,2092019-04-0709:09:12,5685,2019-04-07,09:09:12,Cartão,1.0,debito - mastercard,debito,mastercard
15020,2092019-04-0711:32:00,246,2019-04-07,11:32:00,Cartão,11.25,debito - visa,debito,visa
15021,2092019-04-0807:25:12,0,2019-04-08,07:25:12,Dinheiro,7.5,debito - visa,debito,visa
15022,2092019-04-0808:20:59,0,2019-04-08,08:20:59,Dinheiro,3.75,voucher - alelo,voucher,alelo
15023,2092019-04-0818:10:06,721,2019-04-08,18:10:06,Cartão,1.0,credito - elo,credito,elo
15024,2092019-04-0908:03:44,0,2019-04-09,08:03:44,Dinheiro,1.0,voucher - ticket,voucher,ticket
15025,2092019-04-0909:25:13,0,2019-04-09,09:25:13,Dinheiro,7.5,debito - elo,debito,elo
15026,2092019-04-0910:06:28,0,2019-04-09,10:06:28,Dinheiro,7.5,credito - elo,credito,elo
15027,2092019-04-1007:14:39,0,2019-04-10,07:14:39,Dinheiro,7.5,debito - elo,debito,elo
15028,2092019-04-1008:16:56,85,2019-04-10,08:16:56,Cartão,1.0,debito - mastercard,debito,mastercard
15029,2092019-04-1008:22:36,0,2019-04-10,08:22:36,Dinheiro,3.75,credito - mastercard,credito,mastercard
15030,2092019-04-1106:35:49,0,2019-04-11,06:35:49,Dinheiro,3.75,debito - mastercard,debito,mastercard
15031,2092019-04-1108:26:53,767,2019-04-11,08:26:53,Cartão,2.0,debito - visa,debito,visa
15032,2092019-04-1108:47:25,5555,2019-04-11,08:47:25,Cartão,7.5,credito - visa,credito,visa
15033,2092019-04-1208:46:36,0,2019-04-12,08:46:36,Dinheiro,3.75,voucher - sodexo,voucher,sodexo
15034,2092019-04-1209:33:28,220,2019-04-12,09:33:28,Cartão,1.0,voucher - sodexo,voucher,sodexo
15035,2092019-04-1209:52:50,5874,2019-04-12,09:52:50,Cartão,3.75,credito - mastercard,credito,mastercard
15036,2092019-04-1308:50:54,8229,2019-04-13,08:50:54,Cartão,3.75,credito - mastercard,credito,mastercard
15037,2092019-04-1309:29:58,641,2019-04-13,09:29:58,Cartão,1.0,credito - visa,credito,visa
15038,2092019-04-1309:44:23,0,2019-04-13,09:44:23,Dinheiro,7.5,credito - elo,credito,elo
15039,2092019-04-1408:13:25,0,2019-04-14,08:13:25,Dinheiro,3.75,debito - mastercard,debito,mastercard
15040,2092019-04-1408:22:35,0,2019-04-14,08:22:35,Dinheiro,7.5,voucher - vr,voucher,vr
15041,2092019-04-1408:44:23,0,2019-04-14,08:44:23,Dinheiro,4.4,debito - visa,debito,visa
15042,2092019-04-1710:36:17,0,2019-04-17,10:36:17,Dinheiro,7.5,credito - mastercard,credito,mastercard
15043,2092019-04-1807:58:20,0,2019-04-18,07:58:20,Dinheiro,2.0,voucher - ticket,voucher,ticket
15044,2092019-04-1809:51:41,14,2019-04-18,09:51:41,Cartão,1.0,voucher - alelo,voucher,alelo
15045,2092019-04-2008:06:18,0,2019-04-20,08:06:18,Dinheiro,1.0,voucher - sodexo,voucher,sodexo
15046,2092019-04-2008:31:14,0,2019-04-20,08:31:14,Dinheiro,3.75,voucher - vr,voucher,vr
15047,2092019-04-2009:27:01,0,2019-04-20,09:27:01,Dinheiro,1.0,credito - elo,credito,elo
15048,2092019-04-2108:44:23,0,2019-04-21,08:44:23,Dinheiro,1.0,debito - mastercard,debito,mastercard
15049,2092019-04-2408:10:36,5199,2019-04-24,08:10:36,Cartão,2.0,voucher - vr,voucher,vr
15050,2092019-04-2417:10:23,0,2019-04-24,17:10:23,Dinheiro,2.45,voucher - vr,voucher,vr
15051,2092019-04-2607:13:05,0,2019-04-26,07:13:05,Dinheiro,3.75,voucher - alelo,voucher,alelo
15052,2092019-04-2709:15:57,0,2019-04-27,09:15:57,Dinheiro,1.0,voucher - sodexo,voucher,sodexo
15053,2092019-04-2709:54:08,0,2019-04-27,09:54:08,Dinheiro,3.75,debito - visa,debito,visa
15054,2092019-04-2815:18:58,5901,2019-04-28,15:18:58,Cartão,8.6,debito - mastercard,debito,mastercard
15055,2092019-04-2914:51:45,8077,2019-04-29,14:51:45,Cartão,6.0,credito - elo,credito,elo
15056,20922019-04-0109:57:34,8455,2019-04-01,09:57:34,Cartão,2.2,debito - elo,debito,elo
15057,20922019-04-0314:11:27,5568,2019-04-03,14:11:27,Cartão,8.75,credito - visa,credito,visa
15058,20922019-04-0415:13:03,494,2019-04-04,15:13:03,Cartão,4.75,credito - visa,credito,visa
15059,20922019-04-1714:54:29,0,2019-04-17,14:54:29,Dinheiro,6.75,credito - elo,credito,elo
15060,20922019-04-1812:07:40,0,2019-04-18,12:07:40,Dinheiro,6.25,voucher - sodexo,voucher,sodexo
15061,20922019-04-2515:05:32,0,2019-04-25,15:05:32,Dinheiro,2.5,voucher - alelo,voucher,alelo
15062,20922019-04-2819:43:33,0,2019-04-28,19:43:33,Dinheiro,5.0,voucher - vr,voucher,vr
15063,20932019-04-0112:44:31,564,2019-04-01,12:44:31,Cartão,3.0,voucher - alelo,voucher,alelo
15064,20932019-04-0409:53:31,8026,2019-04-04,09:53:31,Cartão,6.2,debito - elo,debito,elo
15065,20932019-04-0412:13:53,5061,2019-04-04,12:13:53,Cartão,6.0,debito - mastercard,debito,mastercard
15066,20932019-04-1513:11:42,0,2019-04-15,13:11:42,Dinheiro,3.0,voucher - sodexo,voucher,sodexo
15067,20932019-04-1813:30:38,5205,2019-04-18,13:30:38,Cartão,9.25,credito - mastercard,credito,mastercard
15068,20932019-04-2419:36:54,8224,2019-04-24,19:36:54,Cartão,4.75,debito - visa,debito,visa
15069,20932019-04-2711:31:50,0,2019-04-27,11:31:50,Dinheiro,4.25,credito - visa,credito,visa
15070,20942019-04-0217:07:45,8345,2019-04-02,17:07:45,Cartão,5.0,voucher - ticket,voucher,ticket
15071,20942019-04-0412:02:09,326,2019-04-04,12:02:09,Cartão,8.0,debito - mastercard,debito,mastercard
15072,20942019-04-0418:24:50,5716,2019-04-04,18:24:50,Cartão,8.0,debito - visa,debito,visa
15073,20942019-04-1615:44:42,0,2019-04-16,15:44:42,Dinheiro,8.0,debito - visa,debito,visa
15074,20942019-04-1718:19:51,0,2019-04-17,18:19:51,Dinheiro,4.75,voucher - vr,voucher,vr
15075,20942019-04-2212:48:43,0,2019-04-22,12:48:43,Dinheiro,7.5,credito - visa,credito,visa
15076,20942019-04-2512:41:54,0,2019-04-25,12:41:54,Dinheiro,3.5,voucher - sodexo,voucher,sodexo
15077,20952019-04-0111:48:09,5193,2019-04-01,11:48:09,Cartão,9.95,debito - elo,debito,elo
15078,20952019-04-0312:56:02,8238,2019-04-03,12:56:02,Cartão,5.0,credito - elo,credito,elo
15079,20952019-04-0315:35:15,70,2019-04-03,15:35:15,Cartão,5.0,voucher - ticket,voucher,ticket
15080,20952019-04-1519:13:17,0,2019-04-15,19:13:17,Dinheiro,10.75,credito - visa,credito,visa
15081,20952019-04-1713:42:15,5144,2019-04-17,13:42:15,Cartão,4.9,voucher - vr,voucher,vr
15082,20952019-04-2211:38:46,0,2019-04-22,11:38:46,Dinheiro,5.35,voucher - ticket,voucher,ticket
15083,20952019-04-2813:27:09,0,2019-04-28,13:27:09,Dinheiro,3.5,debito - elo,debito,elo
15084,20962019-04-0216:31:20,61,2019-04-02,16:31:20,Cartão,7.5,credito - mastercard,credito,mastercard
15085,20962019-04-0612:42:56,8185,2019-04-06,12:42:56,Cartão,2.5,debito - mastercard,debito,mastercard
15086,20962019-04-0612:54:56,5713,2019-04-06,12:54:56,Cartão,5.5,debito - mastercard,debito,mastercard
15087,20962019-04-1815:40:17,0,2019-04-18,15:40:17,Dinheiro,2.5,debito - visa,debito,visa
15088,20962019-04-1917:00:06,5267,2019-04-19,17:00:06,Cartão,2.5,debito - mastercard,debito,mastercard
15089,20962019-04-2519:32:35,8311,2019-04-25,19:32:35,Cartão,4.9,voucher - sodexo,voucher,sodexo
15090,20962019-04-2816:46:28,0,2019-04-28,16:46:28,Dinheiro,12.5,credito - mastercard,credito,mastercard
15091,20972019-04-0213:03:36,2,2019-04-02,13:03:36,Cartão,6.0,voucher - sodexo,voucher,sodexo
15092,20972019-04-0517:41:39,5385,2019-04-05,17:41:39,Cartão,11.75,voucher - sodexo,voucher,sodexo
15093,20972019-04-0518:05:43,8420,2019-04-05,18:05:43,Cartão,3.1,credito - elo,credito,elo
15094,20972019-04-1516:33:42,5926,2019-04-15,16:33:42,Cartão,8.0,voucher - vr,voucher,vr
15095,20972019-04-1715:57:30,0,2019-04-17,15:57:30,Dinheiro,3.0,credito - mastercard,credito,mastercard
15096,20972019-04-2416:26:07,0,2019-04-24,16:26:07,Dinheiro,6.0,voucher - ticket,voucher,ticket
15097,20972019-04-2819:32:19,243,2019-04-28,19:32:19,Cartão,2.5,voucher - alelo,voucher,alelo
15098,20982019-04-0514:36:52,464,2019-04-05,14:36:52,Cartão,5.0,voucher - vr,voucher,vr
15099,20982019-04-0517:48:36,5133,2019-04-05,17:48:36,Cartão,9.0,voucher - vr,voucher,vr
15100,20982019-04-0617:49:34,8336,2019-04-06,17:49:34,Cartão,5.0,voucher - ticket,voucher,ticket
15101,20982019-04-1818:50:26,0,2019-04-18,18:50:26,Dinheiro,2.55,voucher - vr,voucher,vr
15102,20982019-04-1912:56:24,0,2019-04-19,12:56:24,Dinheiro,3.5,voucher - sodexo,voucher,sodexo
15103,20982019-04-2218:55:27,0,2019-04-22,18:55:27,Dinheiro,3.0,debito - elo,debito,elo
15104,20982019-04-2912:38:27,0,2019-04-29,12:38:27,Dinheiro,8.15,credito - mastercard,credito,mastercard
15105,20992019-04-0109:44:46,5158,2019-04-01,09:44:46,Cartão,3.0,voucher - vr,voucher,vr
15106,20992019-04-0310:10:01,8414,2019-04-03,10:10:01,Cartão,3.75,voucher - alelo,voucher,alelo
15107,20992019-04-0316:30:30,169,2019-04-03,16:30:30,Cartão,6.0,credito - mastercard,credito,mastercard
15108,20992019-04-1617:50:31,5274,2019-04-16,17:50:31,Cartão,2.5,voucher - alelo,voucher,alelo
15109,20992019-04-1619:42:33,0,2019-04-16,19:42:33,Dinheiro,7.0,voucher - vr,voucher,vr
15110,20992019-04-2216:43:49,0,2019-04-22,16:43:49,Dinheiro,8.5,voucher - ticket,voucher,ticket
15111,20992019-04-2619:40:22,8075,2019-04-26,19:40:22,Cartão,2.0,credito - visa,credito,visa
15112,21002019-04-0211:16:31,8092,2019-04-02,11:16:31,Cartão,6.0,voucher - sodexo,voucher,sodexo
15113,21002019-04-0412:58:52,192,2019-04-04,12:58:52,Cartão,8.5,debito - elo,debito,elo
15114,21002019-04-0415:21:38,5300,2019-04-04,15:21:38,Cartão,9.75,debito - mastercard,debito,mastercard
15115,21002019-04-1515:15:51,8300,2019-04-15,15:15:51,Cartão,12.25,credito - mastercard,credito,mastercard
15116,21002019-04-1712:52:19,0,2019-04-17,12:52:19,Dinheiro,4.5,voucher - sodexo,voucher,sodexo
15117,21002019-04-2412:52:00,8011,2019-04-24,12:52:00,Cartão,2.0,debito - visa,debito,visa
15118,21002019-04-2609:42:42,0,2019-04-26,09:42:42,Dinheiro,6.0,voucher - ticket,voucher,ticket
15119,21012019-04-0213:15:40,5178,2019-04-02,13:15:40,Cartão,3.0,debito - visa,debito,visa
15120,21012019-04-0319:07:26,8110,2019-04-03,19:07:26,Cartão,5.0,voucher - alelo,voucher,alelo
15121,21012019-04-0417:32:02,7,2019-04-04,17:32:02,Cartão,5.1,credito - elo,credito,elo
15122,21012019-04-1912:11:18,0,2019-04-19,12:11:18,Dinheiro,3.0,debito - mastercard,debito,mastercard
15123,21012019-04-1913:47:22,0,2019-04-19,13:47:22,Dinheiro,9.25,credito - visa,credito,visa
15124,21012019-04-2513:56:42,8366,2019-04-25,13:56:42,Cartão,3.75,debito - visa,debito,visa
15125,21012019-04-2919:32:52,65,2019-04-29,19:32:52,Cartão,8.0,debito - visa,debito,visa
15126,2102019-04-0319:41:36,8254,2019-04-03,19:41:36,Cartão,3.1,voucher - alelo,voucher,alelo
15127,2102019-04-0418:39:17,153,2019-04-04,18:39:17,Cartão,5.0,voucher - ticket,voucher,ticket
15128,2102019-04-0510:33:48,5272,2019-04-05,10:33:48,Cartão,5.0,debito - visa,debito,visa
15129,2102019-04-0616:58:44,50,2019-04-06,16:58:44,Cartão,6.75,voucher - vr,voucher,vr
15130,2102019-04-0707:14:22,5453,2019-04-07,07:14:22,Cartão,1.0,voucher - alelo,voucher,alelo
15131,2102019-04-0709:36:53,241,2019-04-07,09:36:53,Cartão,5.0,credito - mastercard,credito,mastercard
15132,2102019-04-0710:14:07,0,2019-04-07,10:14:07,Dinheiro,3.75,voucher - vr,voucher,vr
15133,2102019-04-0807:58:10,8022,2019-04-08,07:58:10,Cartão,3.75,credito - elo,credito,elo
15134,2102019-04-0810:15:48,5754,2019-04-08,10:15:48,Cartão,3.75,debito - mastercard,debito,mastercard
15135,2102019-04-0818:08:29,0,2019-04-08,18:08:29,Dinheiro,1.0,voucher - vr,voucher,vr
15136,2102019-04-0908:47:33,0,2019-04-09,08:47:33,Dinheiro,7.5,voucher - sodexo,voucher,sodexo
15137,2102019-04-0909:12:59,308,2019-04-09,09:12:59,Cartão,1.0,voucher - vr,voucher,vr
15138,2102019-04-0910:07:31,0,2019-04-09,10:07:31,Dinheiro,3.75,debito - visa,debito,visa
15139,2102019-04-1007:15:07,779,2019-04-10,07:15:07,Cartão,1.0,credito - mastercard,credito,mastercard
15140,2102019-04-1010:12:55,8210,2019-04-10,10:12:55,Cartão,3.75,debito - mastercard,debito,mastercard
15141,2102019-04-1107:38:29,0,2019-04-11,07:38:29,Dinheiro,3.75,credito - visa,credito,visa
15142,2102019-04-1108:31:27,0,2019-04-11,08:31:27,Dinheiro,1.0,debito - mastercard,debito,mastercard
15143,2102019-04-1109:57:18,8101,2019-04-11,09:57:18,Cartão,3.75,credito - mastercard,credito,mastercard
15144,2102019-04-1207:38:15,5117,2019-04-12,07:38:15,Cartão,3.75,voucher - sodexo,voucher,sodexo
15145,2102019-04-1208:03:48,8049,2019-04-12,08:03:48,Cartão,11.25,voucher - ticket,voucher,ticket
15146,2102019-04-1210:39:01,435,2019-04-12,10:39:01,Cartão,1.0,debito - elo,debito,elo
15147,2102019-04-1309:10:52,8439,2019-04-13,09:10:52,Cartão,7.0,debito - visa,debito,visa
15148,2102019-04-1309:20:43,0,2019-04-13,09:20:43,Dinheiro,2.0,voucher - alelo,voucher,alelo
15149,2102019-04-1309:39:52,0,2019-04-13,09:39:52,Dinheiro,3.1,voucher - ticket,voucher,ticket
15150,2102019-04-1408:15:41,8401,2019-04-14,08:15:41,Cartão,4.9,debito - visa,debito,visa
15151,2102019-04-1408:29:51,5417,2019-04-14,08:29:51,Cartão,6.0,credito - elo,credito,elo
15152,2102019-04-1410:56:51,389,2019-04-14,10:56:51,Cartão,7.25,voucher - vr,voucher,vr
15153,2102019-04-1510:11:09,0,2019-04-15,10:11:09,Dinheiro,7.5,voucher - sodexo,voucher,sodexo
15154,2102019-04-1708:51:53,0,2019-04-17,08:51:53,Dinheiro,1.0,debito - mastercard,debito,mastercard
15155,2102019-04-1810:46:17,0,2019-04-18,10:46:17,Dinheiro,9.0,credito - mastercard,credito,mastercard
15156,2102019-04-2007:59:56,0,2019-04-20,07:59:56,Dinheiro,1.0,credito - elo,credito,elo
15157,2102019-04-2009:06:51,0,2019-04-20,09:06:51,Dinheiro,4.0,credito - mastercard,credito,mastercard
15158,2102019-04-2110:08:52,0,2019-04-21,10:08:52,Dinheiro,6.0,debito - visa,debito,visa
15159,2102019-04-2110:56:51,389,2019-04-21,10:56:51,Cartão,2.0,debito - mastercard,debito,mastercard
15160,2102019-04-2217:24:22,582,2019-04-22,17:24:22,Cartão,3.0,debito - elo,debito,elo
15161,2102019-04-2410:50:48,0,2019-04-24,10:50:48,Dinheiro,5.0,voucher - ticket,voucher,ticket
15162,2102019-04-2411:01:06,0,2019-04-24,11:01:06,Dinheiro,3.75,debito - mastercard,debito,mastercard
15163,2102019-04-2707:12:29,0,2019-04-27,07:12:29,Dinheiro,3.0,credito - mastercard,credito,mastercard
15164,2102019-04-2708:47:38,0,2019-04-27,08:47:38,Dinheiro,2.55,credito - mastercard,credito,mastercard
15165,2102019-04-2815:58:56,8174,2019-04-28,15:58:56,Cartão,6.0,voucher - sodexo,voucher,sodexo
15166,2102019-04-2913:19:47,5547,2019-04-29,13:19:47,Cartão,9.75,debito - mastercard,debito,mastercard
15167,21022019-04-0415:28:24,5400,2019-04-04,15:28:24,Cartão,2.2,voucher - sodexo,voucher,sodexo
15168,21022019-04-0416:52:13,557,2019-04-04,16:52:13,Cartão,7.0,debito - visa,debito,visa
15169,21022019-04-0614:28:43,8375,2019-04-06,14:28:43,Cartão,9.5,voucher - ticket,voucher,ticket
15170,21022019-04-1615:42:30,0,2019-04-16,15:42:30,Dinheiro,7.75,voucher - sodexo,voucher,sodexo
15171,21022019-04-1812:52:41,5603,2019-04-18,12:52:41,Cartão,8.6,debito - mastercard,debito,mastercard
15172,21022019-04-2217:38:59,0,2019-04-22,17:38:59,Dinheiro,5.85,credito - elo,credito,elo
15173,21022019-04-2513:52:42,0,2019-04-25,13:52:42,Dinheiro,3.0,debito - elo,debito,elo
15174,21032019-04-0117:22:53,674,2019-04-01,17:22:53,Cartão,3.0,voucher - vr,voucher,vr
15175,21032019-04-0414:49:23,5598,2019-04-04,14:49:23,Cartão,5.1,credito - elo,credito,elo
15176,21032019-04-0618:11:43,8272,2019-04-06,18:11:43,Cartão,6.0,credito - mastercard,credito,mastercard
15177,21032019-04-1618:53:37,0,2019-04-16,18:53:37,Dinheiro,6.0,debito - mastercard,debito,mastercard
15178,21032019-04-1715:49:12,0,2019-04-17,15:49:12,Dinheiro,2.2,debito - visa,debito,visa
15179,21032019-04-2615:08:14,8310,2019-04-26,15:08:14,Cartão,3.1,voucher - vr,voucher,vr
15180,21032019-04-2916:32:11,0,2019-04-29,16:32:11,Dinheiro,3.5,credito - mastercard,credito,mastercard
15181,21042019-04-0214:14:14,8041,2019-04-02,14:14:14,Cartão,5.0,debito - elo,debito,elo
15182,21042019-04-0415:57:31,5376,2019-04-04,15:57:31,Cartão,3.5,voucher - vr,voucher,vr
15183,21042019-04-0517:55:07,515,2019-04-05,17:55:07,Cartão,5.0,voucher - alelo,voucher,alelo
15184,21042019-04-1818:55:59,0,2019-04-18,18:55:59,Dinheiro,5.1,debito - visa,debito,visa
15185,21042019-04-1912:28:29,0,2019-04-19,12:28:29,Dinheiro,3.1,credito - elo,credito,elo
15186,21042019-04-2517:55:52,0,2019-04-25,17:55:52,Dinheiro,3.75,debito - mastercard,debito,mastercard
15187,21042019-04-2813:52:06,698,2019-04-28,13:52:06,Cartão,3.5,debito - visa,debito,visa
15188,21052019-04-0110:13:35,5726,2019-04-01,10:13:35,Cartão,2.5,credito - mastercard,credito,mastercard
15189,21052019-04-0314:53:51,579,2019-04-03,14:53:51,Cartão,5.0,debito - mastercard,debito,mastercard
15190,21052019-04-0318:47:19,8407,2019-04-03,18:47:19,Cartão,3.0,credito - visa,credito,visa
