transaction_id,card_id,transaction_date,transaction_time,payment_method,full_price,forma_pagamento,bandeira
2502019-04-0807:27:28,0,2019-04-08,07:27:28,Dinheiro,3.0,credito,visa
2502019-04-0810:24:30,0,2019-04-08,10:24:30,Dinheiro,6.2,debito,visa
2502019-04-0816:43:07,333,2019-04-08,16:43:07,Cartão,4.75,credito,elo
2502019-04-0909:12:38,0,2019-04-09,09:12:38,Dinheiro,4.25,debito,elo
2502019-04-0909:54:08,8239,2019-04-09,09:54:08,Cartão,5.0,debito,mastercard
2502019-04-0914:26:57,789,2019-04-09,14:26:57,Cartão,5.0,debito,mastercard
2502019-04-1007:43:41,0,2019-04-10,07:43:41,Dinheiro,10.1,debito,elo
2502019-04-1007:52:38,0,2019-04-10,07:52:38,Dinheiro,3.0,voucher,alelo
2502019-04-1008:52:37,132,2019-04-10,08:52:37,Cartão,12.35,voucher,vr
2502019-04-1109:47:04,5609,2019-04-11,09:47:04,Cartão,2.5,debito,mastercard
2502019-04-1110:20:16,8471,2019-04-11,10:20:16,Cartão,4.75,debito,elo
2502019-04-1116:41:57,483,2019-04-11,16:41:57,Cartão,5.85,debito,elo
2502019-04-1207:05:37,5704,2019-04-12,07:05:37,Cartão,7.25,debito,elo
2502019-04-1209:19:26,8306,2019-04-12,09:19:26,Cartão,2.5,voucher,sodexo
2502019-04-1215:11:57,691,2019-04-12,15:11:57,Cartão,5.0,debito,mastercard
2502019-04-1309:25:02,0,2019-04-13,09:25:02,Dinheiro,5.0,debito,visa
2502019-04-1311:22:05,0,2019-04-13,11:22:05,Dinheiro,2.5,voucher,alelo
2502019-04-1314:16:24,5014,2019-04-13,14:16:24,Cartão,7.0,debito,mastercard
2502019-04-1408:45:50,0,2019-04-14,08:45:50,Dinheiro,2.45,voucher,vr
2502019-04-1411:35:55,527,2019-04-14,11:35:55,Cartão,2.0,debito,visa
2502019-04-1418:29:07,5032,2019-04-14,18:29:07,Cartão,4.6,voucher,alelo
2502019-04-1609:11:50,0,2019-04-16,09:11:50,Dinheiro,6.0,credito,visa
2502019-04-1709:20:45,0,2019-04-17,09:20:45,Dinheiro,2.5,voucher,alelo
2502019-04-1810:25:15,0,2019-04-18,10:25:15,Dinheiro,7.5,credito,visa
2502019-04-2008:16:31,55,2019-04-20,08:16:31,Cartão,3.5,voucher,alelo
2502019-04-2009:15:46,0,2019-04-20,09:15:46,Dinheiro,11.45,voucher,sodexo
2502019-04-2107:56:01,0,2019-04-21,07:56:01,Dinheiro,7.5,voucher,ticket
2502019-04-2111:35:55,527,2019-04-21,11:35:55,Cartão,2.0,credito,visa
2502019-04-2207:58:34,0,2019-04-22,07:58:34,Dinheiro,6.75,voucher,sodexo
2502019-04-2317:48:26,690,2019-04-23,17:48:26,Cartão,9.0,voucher,alelo
2502019-04-2610:16:19,0,2019-04-26,10:16:19,Dinheiro,6.0,debito,visa
2502019-04-2708:14:29,0,2019-04-27,08:14:29,Dinheiro,3.5,debito,elo
2502019-04-2709:05:49,0,2019-04-27,09:05:49,Dinheiro,16.35,voucher,ticket
2502019-04-2908:10:33,8192,2019-04-29,08:10:33,Cartão,5.0,voucher,vr
2502019-04-2914:09:24,5350,2019-04-29,14:09:24,Cartão,2.0,debito,mastercard
25022019-04-0516:05:14,536,2019-04-05,16:05:14,Cartão,3.0,credito,mastercard
25022019-04-0517:03:46,5243,2019-04-05,17:03:46,Cartão,2.5,debito,elo
25022019-04-0613:05:16,8405,2019-04-06,13:05:16,Cartão,3.0,voucher,ticket
25022019-04-2809:49:32,502,2019-04-28,09:49:32,Cartão,6.0,debito,mastercard
25032019-04-0208:21:32,8017,2019-04-02,08:21:32,Cartão,7.5,voucher,ticket
25032019-04-0314:04:19,5826,2019-04-03,14:04:19,Cartão,5.0,debito,elo
25032019-04-0515:57:32,195,2019-04-05,15:57:32,Cartão,2.0,credito,mastercard
25032019-04-2711:56:08,0,2019-04-27,11:56:08,Dinheiro,7.75,credito,elo
25042019-04-0318:40:45,577,2019-04-03,18:40:45,Cartão,6.2,credito,elo
25042019-04-0516:49:20,5698,2019-04-05,16:49:20,Cartão,2.5,voucher,vr
25042019-04-0614:22:08,8418,2019-04-06,14:22:08,Cartão,7.0,credito,visa
25042019-04-2816:03:45,0,2019-04-28,16:03:45,Dinheiro,8.15,voucher,alelo
25052019-04-0515:21:59,8097,2019-04-05,15:21:59,Cartão,4.75,debito,elo
25052019-04-0517:37:07,5777,2019-04-05,17:37:07,Cartão,9.75,debito,visa
25052019-04-0518:35:03,552,2019-04-05,18:35:03,Cartão,2.5,credito,mastercard
25052019-04-2207:41:55,0,2019-04-22,07:41:55,Dinheiro,4.25,debito,elo
25062019-04-0214:42:59,5741,2019-04-02,14:42:59,Cartão,8.5,voucher,sodexo
25062019-04-0313:57:02,548,2019-04-03,13:57:02,Cartão,7.0,credito,mastercard
25062019-04-0508:13:29,8018,2019-04-05,08:13:29,Cartão,6.25,debito,mastercard
25062019-04-2207:48:16,435,2019-04-22,07:48:16,Cartão,8.5,voucher,sodexo
25072019-04-0112:10:38,5786,2019-04-01,12:10:38,Cartão,7.0,credito,mastercard
25072019-04-0509:26:54,8407,2019-04-05,09:26:54,Cartão,6.0,credito,visa
25072019-04-0515:26:38,536,2019-04-05,15:26:38,Cartão,3.75,voucher,alelo
25072019-04-2807:44:10,0,2019-04-28,07:44:10,Dinheiro,7.5,credito,elo
25082019-04-0215:18:05,5278,2019-04-02,15:18:05,Cartão,5.0,credito,mastercard
25082019-04-0414:12:24,259,2019-04-04,14:12:24,Cartão,6.0,credito,elo
25082019-04-0616:14:53,8208,2019-04-06,16:14:53,Cartão,3.5,voucher,alelo
25082019-04-2812:36:35,0,2019-04-28,12:36:35,Dinheiro,3.0,credito,mastercard
25092019-04-0310:47:55,8484,2019-04-03,10:47:55,Cartão,4.25,voucher,vr
25092019-04-0315:57:20,5387,2019-04-03,15:57:20,Cartão,11.0,voucher,vr
25092019-04-0512:42:59,641,2019-04-05,12:42:59,Cartão,2.5,voucher,alelo
25092019-04-2217:29:23,586,2019-04-22,17:29:23,Cartão,6.0,credito,elo
25102019-04-0215:21:45,252,2019-04-02,15:21:45,Cartão,6.0,credito,mastercard
25102019-04-0217:14:40,8307,2019-04-02,17:14:40,Cartão,7.5,debito,elo
25102019-04-0413:49:07,5285,2019-04-04,13:49:07,Cartão,9.7,voucher,vr
25102019-04-2713:23:10,0,2019-04-27,13:23:10,Dinheiro,7.0,credito,elo
25112019-04-0317:36:15,131,2019-04-03,17:36:15,Cartão,3.75,debito,mastercard
25112019-04-0414:02:44,8327,2019-04-04,14:02:44,Cartão,2.5,voucher,alelo
25112019-04-0611:45:12,5425,2019-04-06,11:45:12,Cartão,4.9,debito,visa
25112019-04-2915:00:36,0,2019-04-29,15:00:36,Dinheiro,3.0,voucher,ticket
2512019-04-0116:47:05,5502,2019-04-01,16:47:05,Cartão,5.75,voucher,vr
2512019-04-0218:19:07,589,2019-04-02,18:19:07,Cartão,6.0,voucher,vr
2512019-04-0417:08:39,8261,2019-04-04,17:08:39,Cartão,6.2,credito,visa
2512019-04-0618:37:39,115,2019-04-06,18:37:39,Cartão,5.0,voucher,ticket
2512019-04-0703:06:21,0,2019-04-07,03:06:21,Dinheiro,7.0,debito,mastercard
2512019-04-0708:47:16,0,2019-04-07,08:47:16,Dinheiro,3.1,credito,mastercard
2512019-04-0714:42:58,756,2019-04-07,14:42:58,Cartão,6.7,debito,elo
2512019-04-0806:53:31,0,2019-04-08,06:53:31,Dinheiro,9.0,voucher,ticket
2512019-04-0810:50:15,0,2019-04-08,10:50:15,Dinheiro,9.5,credito,mastercard
2512019-04-0815:00:56,429,2019-04-08,15:00:56,Cartão,2.2,voucher,sodexo
2512019-04-0906:45:38,0,2019-04-09,06:45:38,Dinheiro,7.3,credito,visa
2512019-04-0909:38:20,0,2019-04-09,09:38:20,Dinheiro,10.26,voucher,alelo
2512019-04-0911:25:29,0,2019-04-09,11:25:29,Dinheiro,3.0,debito,visa
2512019-04-1008:28:42,0,2019-04-10,08:28:42,Dinheiro,2.2,voucher,alelo
2512019-04-1009:01:37,0,2019-04-10,09:01:37,Dinheiro,10.1,voucher,sodexo
2512019-04-1010:18:20,5856,2019-04-10,10:18:20,Cartão,2.5,debito,mastercard
2512019-04-1108:13:13,5090,2019-04-11,08:13:13,Cartão,5.0,credito,visa
2512019-04-1110:18:03,0,2019-04-11,10:18:03,Dinheiro,2.5,voucher,ticket
2512019-04-1117:17:14,0,2019-04-11,17:17:14,Dinheiro,6.8,debito,visa
2512019-04-1207:48:44,0,2019-04-12,07:48:44,Dinheiro,3.0,voucher,ticket
2512019-04-1210:59:00,0,2019-04-12,10:59:00,Dinheiro,3.8,voucher,vr
2512019-04-1213:38:26,297,2019-04-12,13:38:26,Cartão,12.5,credito,elo
2512019-04-1309:36:25,8283,2019-04-13,09:36:25,Cartão,24.2,voucher,ticket
2512019-04-1311:52:53,0,2019-04-13,11:52:53,Dinheiro,3.0,voucher,vr
2512019-04-1317:36:36,0,2019-04-13,17:36:36,Dinheiro,7.0,credito,mastercard
2512019-04-1410:26:09,0,2019-04-14,10:26:09,Dinheiro,3.0,debito,visa
2512019-04-1414:55:21,0,2019-04-14,14:55:21,Dinheiro,9.3,credito,visa
2512019-04-1417:09:48,62,2019-04-14,17:09:48,Cartão,6.2,voucher,vr
2512019-04-1508:17:34,8352,2019-04-15,08:17:34,Cartão,8.75,voucher,alelo
2512019-04-1606:30:24,0,2019-04-16,06:30:24,Dinheiro,6.0,debito,visa
2512019-04-1709:21:57,0,2019-04-17,09:21:57,Dinheiro,2.45,debito,elo
2512019-04-2008:02:05,0,2019-04-20,08:02:05,Dinheiro,4.75,credito,elo
2512019-04-2009:50:39,404,2019-04-20,09:50:39,Cartão,2.2,voucher,sodexo
2512019-04-2108:56:46,0,2019-04-21,08:56:46,Dinheiro,11.25,voucher,ticket
2512019-04-2117:09:48,62,2019-04-21,17:09:48,Cartão,6.2,credito,mastercard
2512019-04-2211:02:04,8082,2019-04-22,11:02:04,Cartão,6.0,credito,visa
2512019-04-2307:36:26,0,2019-04-23,07:36:26,Dinheiro,6.0,credito,elo
2512019-04-2709:54:22,8161,2019-04-27,09:54:22,Cartão,5.05,debito,elo
2512019-04-2710:41:11,5049,2019-04-27,10:41:11,Cartão,2.5,voucher,vr
2512019-04-2715:09:19,27,2019-04-27,15:09:19,Cartão,3.1,voucher,vr
2512019-04-2808:56:33,5527,2019-04-28,08:56:33,Cartão,13.0,debito,visa
2512019-04-2911:48:50,0,2019-04-29,11:48:50,Dinheiro,5.7,debito,elo
25122019-04-0314:41:32,248,2019-04-03,14:41:32,Cartão,8.0,voucher,alelo
25122019-04-0409:46:17,8205,2019-04-04,09:46:17,Cartão,3.0,credito,elo
25122019-04-0607:08:48,5139,2019-04-06,07:08:48,Cartão,2.5,voucher,ticket
25122019-04-2212:29:35,0,2019-04-22,12:29:35,Dinheiro,3.0,voucher,alelo
25132019-04-0218:28:05,732,2019-04-02,18:28:05,Cartão,6.0,voucher,sodexo
25132019-04-0315:39:02,8292,2019-04-03,15:39:02,Cartão,5.0,voucher,alelo
25132019-04-0608:23:58,5097,2019-04-06,08:23:58,Cartão,6.5,debito,mastercard
25132019-04-2207:08:40,0,2019-04-22,07:08:40,Dinheiro,5.0,credito,visa
25142019-04-0211:25:20,5652,2019-04-02,11:25:20,Cartão,5.0,debito,elo
25142019-04-0314:05:03,8463,2019-04-03,14:05:03,Cartão,7.0,debito,mastercard
25142019-04-0419:22:43,791,2019-04-04,19:22:43,Cartão,6.0,credito,mastercard
25142019-04-2309:27:37,0,2019-04-23,09:27:37,Dinheiro,2.5,voucher,ticket
25152019-04-0214:46:16,5841,2019-04-02,14:46:16,Cartão,7.5,credito,visa
25152019-04-0310:49:04,8134,2019-04-03,10:49:04,Cartão,9.75,debito,visa
25152019-04-0315:54:52,747,2019-04-03,15:54:52,Cartão,5.75,voucher,ticket
25152019-04-2217:24:59,0,2019-04-22,17:24:59,Dinheiro,6.0,voucher,alelo
25162019-04-0109:46:46,5136,2019-04-01,09:46:46,Cartão,6.0,voucher,ticket
25162019-04-0516:18:24,8471,2019-04-05,16:18:24,Cartão,2.5,credito,mastercard
25162019-04-0516:52:28,727,2019-04-05,16:52:28,Cartão,3.0,debito,elo
25162019-04-2316:18:25,255,2019-04-23,16:18:25,Cartão,5.0,credito,elo
25172019-04-0212:25:13,338,2019-04-02,12:25:13,Cartão,7.5,debito,mastercard
25172019-04-0414:37:07,5327,2019-04-04,14:37:07,Cartão,2.45,voucher,vr
25172019-04-0615:49:11,8184,2019-04-06,15:49:11,Cartão,9.0,credito,elo
25172019-04-2816:20:41,455,2019-04-28,16:20:41,Cartão,7.0,voucher,sodexo
25182019-04-0318:00:57,463,2019-04-03,18:00:57,Cartão,4.25,voucher,vr
25182019-04-0415:24:40,8042,2019-04-04,15:24:40,Cartão,4.4,debito,mastercard
25182019-04-0515:21:39,5661,2019-04-05,15:21:39,Cartão,9.5,voucher,sodexo
25182019-04-2808:31:02,653,2019-04-28,08:31:02,Cartão,7.0,debito,visa
25192019-04-0212:49:12,5187,2019-04-02,12:49:12,Cartão,5.0,voucher,sodexo
25192019-04-0413:59:50,8092,2019-04-04,13:59:50,Cartão,7.0,voucher,alelo
25192019-04-0413:59:57,404,2019-04-04,13:59:57,Cartão,3.0,voucher,sodexo
25192019-04-2909:34:07,0,2019-04-29,09:34:07,Dinheiro,2.45,debito,elo
252019-04-0214:33:51,8193,2019-04-02,14:33:51,Cartão,10.75,voucher,ticket
252019-04-0413:45:41,224,2019-04-04,13:45:41,Cartão,6.0,credito,mastercard
252019-04-0613:59:10,5068,2019-04-06,13:59:10,Cartão,8.5,voucher,vr
252019-04-0619:14:27,87,2019-04-06,19:14:27,Cartão,2.5,voucher,alelo
252019-04-0710:46:26,5688,2019-04-07,10:46:26,Cartão,9.85,debito,visa
252019-04-0711:26:18,0,2019-04-07,11:26:18,Dinheiro,5.0,debito,visa
252019-04-0719:45:52,220,2019-04-07,19:45:52,Cartão,2.5,credito,elo
252019-04-0806:47:22,0,2019-04-08,06:47:22,Dinheiro,5.0,debito,elo
252019-04-0808:41:40,0,2019-04-08,08:41:40,Dinheiro,8.0,credito,visa
252019-04-0809:08:00,760,2019-04-08,09:08:00,Cartão,3.0,voucher,vr
252019-04-0909:25:09,0,2019-04-09,09:25:09,Dinheiro,2.0,voucher,alelo
252019-04-0910:55:26,8101,2019-04-09,10:55:26,Cartão,5.0,credito,visa
252019-04-0910:56:14,0,2019-04-09,10:56:14,Dinheiro,5.1,voucher,alelo
252019-04-1007:44:36,8495,2019-04-10,07:44:36,Cartão,14.0,credito,elo
252019-04-1009:53:38,0,2019-04-10,09:53:38,Dinheiro,7.0,voucher,sodexo
252019-04-1010:35:05,318,2019-04-10,10:35:05,Cartão,8.85,credito,visa
252019-04-1106:50:54,0,2019-04-11,06:50:54,Dinheiro,3.0,credito,elo
252019-04-1107:09:00,728,2019-04-11,07:09:00,Cartão,6.0,debito,elo
252019-04-1108:54:15,8476,2019-04-11,08:54:15,Cartão,8.6,credito,visa
252019-04-1207:09:04,0,2019-04-12,07:09:04,Dinheiro,7.25,voucher,alelo
252019-04-1207:28:53,0,2019-04-12,07:28:53,Dinheiro,3.5,credito,mastercard
252019-04-1210:43:29,0,2019-04-12,10:43:29,Dinheiro,5.0,credito,visa
252019-04-1307:28:17,0,2019-04-13,07:28:17,Dinheiro,2.5,debito,elo
252019-04-1307:54:02,44,2019-04-13,07:54:02,Cartão,7.0,debito,elo
252019-04-1309:41:30,0,2019-04-13,09:41:30,Dinheiro,7.0,debito,visa
252019-04-1408:21:57,0,2019-04-14,08:21:57,Dinheiro,3.75,debito,elo
252019-04-1409:28:38,0,2019-04-14,09:28:38,Dinheiro,2.0,voucher,alelo
252019-04-1410:33:40,768,2019-04-14,10:33:40,Cartão,2.5,credito,visa
252019-04-1710:00:30,0,2019-04-17,10:00:30,Dinheiro,9.0,credito,visa
252019-04-1806:50:23,0,2019-04-18,06:50:23,Dinheiro,2.2,voucher,vr
252019-04-1909:39:01,0,2019-04-19,09:39:01,Dinheiro,7.5,debito,mastercard
252019-04-2010:27:33,695,2019-04-20,10:27:33,Cartão,3.0,voucher,sodexo
252019-04-2108:56:05,0,2019-04-21,08:56:05,Dinheiro,5.75,voucher,sodexo
252019-04-2109:09:00,0,2019-04-21,09:09:00,Dinheiro,3.5,voucher,sodexo
252019-04-2110:33:40,768,2019-04-21,10:33:40,Cartão,2.5,debito,mastercard
252019-04-2210:47:08,8427,2019-04-22,10:47:08,Cartão,3.5,credito,visa
252019-04-2609:09:37,0,2019-04-26,09:09:37,Dinheiro,6.0,voucher,ticket
252019-04-2707:14:40,0,2019-04-27,07:14:40,Dinheiro,2.5,credito,elo
252019-04-2709:58:17,0,2019-04-27,09:58:17,Dinheiro,2.5,voucher,ticket
252019-04-2710:16:50,0,2019-04-27,10:16:50,Dinheiro,9.75,debito,elo
252019-04-2807:15:59,5047,2019-04-28,07:15:59,Cartão,4.0,debito,mastercard
252019-04-2811:30:34,8027,2019-04-28,11:30:34,Cartão,4.75,credito,elo
25202019-04-0209:33:57,8258,2019-04-02,09:33:57,Cartão,5.0,credito,elo
25202019-04-0312:05:09,5233,2019-04-03,12:05:09,Cartão,3.0,voucher,vr
25202019-04-0419:13:09,291,2019-04-04,19:13:09,Cartão,3.1,debito,mastercard
25202019-04-2813:29:27,502,2019-04-28,13:29:27,Cartão,7.5,voucher,sodexo
25212019-04-0111:50:16,549,2019-04-01,11:50:16,Cartão,6.0,voucher,vr
25212019-04-0215:44:05,5176,2019-04-02,15:44:05,Cartão,2.5,debito,elo
25212019-04-0311:21:22,8013,2019-04-03,11:21:22,Cartão,2.5,voucher,alelo
25212019-04-2318:45:09,333,2019-04-23,18:45:09,Cartão,6.2,credito,elo
2522019-04-0217:39:21,8244,2019-04-02,17:39:21,Cartão,8.25,voucher,alelo
2522019-04-0312:20:43,5427,2019-04-03,12:20:43,Cartão,6.5,debito,elo
2522019-04-0415:20:06,700,2019-04-04,15:20:06,Cartão,7.5,voucher,ticket
2522019-04-0616:31:01,473,2019-04-06,16:31:01,Cartão,6.75,debito,elo
2522019-04-0708:25:59,0,2019-04-07,08:25:59,Dinheiro,6.0,credito,elo
2522019-04-0712:43:13,0,2019-04-07,12:43:13,Dinheiro,5.0,debito,visa
2522019-04-0719:06:36,481,2019-04-07,19:06:36,Cartão,6.6,debito,elo
2522019-04-0807:14:25,0,2019-04-08,07:14:25,Dinheiro,7.0,voucher,vr
2522019-04-0807:50:01,0,2019-04-08,07:50:01,Dinheiro,7.5,debito,mastercard
2522019-04-0811:09:59,272,2019-04-08,11:09:59,Cartão,12.0,credito,visa
2522019-04-0907:32:37,5553,2019-04-09,07:32:37,Cartão,32.5,voucher,ticket
2522019-04-0908:41:55,0,2019-04-09,08:41:55,Dinheiro,5.0,voucher,ticket
2522019-04-0911:09:51,737,2019-04-09,11:09:51,Cartão,6.0,debito,visa
2522019-04-1007:04:25,8071,2019-04-10,07:04:25,Cartão,9.7,voucher,sodexo
2522019-04-1008:40:13,0,2019-04-10,08:40:13,Dinheiro,6.0,voucher,sodexo
2522019-04-1010:17:12,5134,2019-04-10,10:17:12,Cartão,7.65,voucher,alelo
2522019-04-1106:45:24,8427,2019-04-11,06:45:24,Cartão,2.5,credito,mastercard
2522019-04-1108:24:10,5732,2019-04-11,08:24:10,Cartão,8.25,debito,elo
2522019-04-1113:03:48,0,2019-04-11,13:03:48,Dinheiro,9.25,voucher,vr
2522019-04-1209:01:12,0,2019-04-12,09:01:12,Dinheiro,6.0,credito,elo
2522019-04-1209:41:29,0,2019-04-12,09:41:29,Dinheiro,3.0,credito,mastercard
2522019-04-1218:12:52,0,2019-04-12,18:12:52,Dinheiro,3.25,voucher,ticket
2522019-04-1308:50:56,8419,2019-04-13,08:50:56,Cartão,5.0,credito,elo
2522019-04-1312:13:34,0,2019-04-13,12:13:34,Dinheiro,6.0,voucher,vr
2522019-04-1317:32:38,0,2019-04-13,17:32:38,Dinheiro,5.85,debito,mastercard
2522019-04-1408:03:58,0,2019-04-14,08:03:58,Dinheiro,6.25,debito,mastercard
2522019-04-1414:21:11,0,2019-04-14,14:21:11,Dinheiro,27.75,voucher,alelo
2522019-04-1418:02:05,0,2019-04-14,18:02:05,Dinheiro,8.85,debito,mastercard
2522019-04-1509:23:27,723,2019-04-15,09:23:27,Cartão,5.0,voucher,sodexo
2522019-04-1611:02:38,0,2019-04-16,11:02:38,Dinheiro,5.75,credito,visa
2522019-04-1906:59:28,0,2019-04-19,06:59:28,Dinheiro,2.5,voucher,vr
2522019-04-1909:23:27,723,2019-04-19,09:23:27,Cartão,5.0,debito,visa
2522019-04-2010:04:16,0,2019-04-20,10:04:16,Dinheiro,7.5,credito,mastercard
2522019-04-2014:40:35,0,2019-04-20,14:40:35,Dinheiro,2.0,voucher,vr
2522019-04-2108:05:17,8379,2019-04-21,08:05:17,Cartão,5.0,credito,mastercard
2522019-04-2114:21:11,0,2019-04-21,14:21:11,Dinheiro,27.75,voucher,vr
2522019-04-2208:05:54,8430,2019-04-22,08:05:54,Cartão,3.75,credito,elo
2522019-04-2507:38:10,5167,2019-04-25,07:38:10,Cartão,2.55,debito,mastercard
2522019-04-2616:44:27,0,2019-04-26,16:44:27,Dinheiro,6.5,credito,visa
2522019-04-2710:41:51,0,2019-04-27,10:41:51,Dinheiro,7.5,voucher,vr
2522019-04-2710:50:14,8096,2019-04-27,10:50:14,Cartão,13.05,voucher,ticket
2522019-04-2808:27:24,5145,2019-04-28,08:27:24,Cartão,9.45,voucher,sodexo
2522019-04-2815:41:49,0,2019-04-28,15:41:49,Dinheiro,3.5,debito,elo
25222019-04-0118:43:10,626,2019-04-01,18:43:10,Cartão,6.0,credito,visa
25222019-04-0308:42:46,8240,2019-04-03,08:42:46,Cartão,3.0,credito,mastercard
25222019-04-0310:42:53,5317,2019-04-03,10:42:53,Cartão,7.65,credito,mastercard
25222019-04-2514:52:02,0,2019-04-25,14:52:02,Dinheiro,9.0,credito,elo
25232019-04-0211:37:21,8041,2019-04-02,11:37:21,Cartão,2.2,debito,mastercard
25232019-04-0409:45:11,5435,2019-04-04,09:45:11,Cartão,9.5,voucher,ticket
25232019-04-0515:21:52,100,2019-04-05,15:21:52,Cartão,7.5,credito,mastercard
25232019-04-2918:12:01,0,2019-04-29,18:12:01,Dinheiro,7.0,voucher,alelo
25242019-04-0213:30:00,590,2019-04-02,13:30:00,Cartão,10.5,voucher,vr
25242019-04-0417:08:39,5433,2019-04-04,17:08:39,Cartão,8.0,voucher,ticket
25242019-04-0616:51:22,8304,2019-04-06,16:51:22,Cartão,4.0,credito,visa
25242019-04-2315:42:31,0,2019-04-23,15:42:31,Dinheiro,7.25,voucher,alelo
25252019-04-0116:14:00,446,2019-04-01,16:14:00,Cartão,9.95,debito,mastercard
25252019-04-0217:39:25,8156,2019-04-02,17:39:25,Cartão,9.25,credito,elo
25252019-04-2811:24:09,0,2019-04-28,11:24:09,Dinheiro,3.1,credito,mastercard
25262019-04-0117:31:51,663,2019-04-01,17:31:51,Cartão,2.5,credito,elo
25262019-04-0418:38:05,8025,2019-04-04,18:38:05,Cartão,2.5,credito,visa
25262019-04-2818:15:42,25,2019-04-28,18:15:42,Cartão,2.0,credito,visa
25272019-04-0112:58:08,617,2019-04-01,12:58:08,Cartão,6.0,credito,mastercard
25272019-04-0616:30:17,8481,2019-04-06,16:30:17,Cartão,3.75,credito,mastercard
25272019-04-2311:53:23,0,2019-04-23,11:53:23,Dinheiro,3.0,credito,mastercard
25282019-04-0111:39:30,8029,2019-04-01,11:39:30,Cartão,2.55,credito,mastercard
25282019-04-0218:37:31,624,2019-04-02,18:37:31,Cartão,3.0,voucher,sodexo
25282019-04-2813:30:38,687,2019-04-28,13:30:38,Cartão,3.0,voucher,ticket
25292019-04-0414:35:59,587,2019-04-04,14:35:59,Cartão,11.25,debito,elo
25292019-04-0514:41:14,8196,2019-04-05,14:41:14,Cartão,6.0,debito,elo
25292019-04-2213:16:43,0,2019-04-22,13:16:43,Dinheiro,7.5,credito,visa
25302019-04-0211:03:07,147,2019-04-02,11:03:07,Cartão,3.5,credito,mastercard
25302019-04-0418:29:41,8059,2019-04-04,18:29:41,Cartão,6.2,debito,elo
25302019-04-2815:21:45,0,2019-04-28,15:21:45,Dinheiro,6.0,debito,visa
25312019-04-0112:30:49,8169,2019-04-01,12:30:49,Cartão,3.75,credito,elo
25312019-04-0315:35:25,28,2019-04-03,15:35:25,Cartão,3.0,debito,visa
25312019-04-2811:24:07,0,2019-04-28,11:24:07,Dinheiro,4.25,debito,mastercard
2532019-04-0112:28:36,8307,2019-04-01,12:28:36,Cartão,3.0,debito,visa
2532019-04-0213:30:30,685,2019-04-02,13:30:30,Cartão,8.5,voucher,vr
2532019-04-0315:48:24,5798,2019-04-03,15:48:24,Cartão,5.0,credito,visa
2532019-04-0612:36:25,528,2019-04-06,12:36:25,Cartão,5.0,credito,visa
2532019-04-0702:56:26,0,2019-04-07,02:56:26,Dinheiro,9.5,voucher,alelo
2532019-04-0710:19:29,0,2019-04-07,10:19:29,Dinheiro,8.5,credito,elo
2532019-04-0711:09:18,28,2019-04-07,11:09:18,Cartão,11.5,debito,visa
2532019-04-0810:46:53,0,2019-04-08,10:46:53,Dinheiro,7.5,credito,mastercard
2532019-04-0810:53:14,5418,2019-04-08,10:53:14,Cartão,3.0,voucher,alelo
2532019-04-0815:16:08,0,2019-04-08,15:16:08,Dinheiro,15.5,debito,elo
2532019-04-0908:11:40,0,2019-04-09,08:11:40,Dinheiro,4.0,voucher,sodexo
2532019-04-0911:01:56,0,2019-04-09,11:01:56,Dinheiro,5.0,voucher,alelo
2532019-04-0912:12:40,318,2019-04-09,12:12:40,Cartão,3.0,credito,visa
2532019-04-1008:20:21,5011,2019-04-10,08:20:21,Cartão,3.5,debito,mastercard
2532019-04-1008:57:38,0,2019-04-10,08:57:38,Dinheiro,3.0,credito,mastercard
2532019-04-1010:56:21,0,2019-04-10,10:56:21,Dinheiro,7.5,credito,mastercard
2532019-04-1108:43:20,5239,2019-04-11,08:43:20,Cartão,3.0,voucher,vr
2532019-04-1110:11:25,8384,2019-04-11,10:11:25,Cartão,6.25,credito,elo
2532019-04-1112:49:22,0,2019-04-11,12:49:22,Dinheiro,8.5,voucher,vr
2532019-04-1207:46:43,5416,2019-04-12,07:46:43,Cartão,10.75,credito,mastercard
2532019-04-1209:32:50,8093,2019-04-12,09:32:50,Cartão,2.5,credito,visa
2532019-04-1214:03:19,229,2019-04-12,14:03:19,Cartão,7.5,debito,mastercard
2532019-04-1310:32:34,0,2019-04-13,10:32:34,Dinheiro,4.0,voucher,alelo
2532019-04-1311:11:24,0,2019-04-13,11:11:24,Dinheiro,10.1,debito,mastercard
2532019-04-1312:31:33,0,2019-04-13,12:31:33,Dinheiro,5.0,credito,visa
2532019-04-1408:02:52,0,2019-04-14,08:02:52,Dinheiro,7.9,voucher,vr
2532019-04-1412:37:16,0,2019-04-14,12:37:16,Dinheiro,12.1,debito,mastercard
2532019-04-1416:56:58,429,2019-04-14,16:56:58,Cartão,9.25,voucher,sodexo
2532019-04-1706:18:11,0,2019-04-17,06:18:11,Dinheiro,2.5,credito,elo
2532019-04-1807:44:42,0,2019-04-18,07:44:42,Dinheiro,3.75,voucher,alelo
2532019-04-1810:32:07,0,2019-04-18,10:32:07,Dinheiro,5.0,voucher,ticket
2532019-04-2007:50:54,0,2019-04-20,07:50:54,Dinheiro,5.5,voucher,vr
2532019-04-2012:57:26,0,2019-04-20,12:57:26,Dinheiro,3.0,voucher,sodexo
